# file...... output/s_in.csv
# date...... Fri Apr 22 11:04:33 2022
# user...... nathangray
# host...... (null)
# target.... meter 418
# trigger... (none)
# interval.. 1
# limit..... 0
# timestamp,measured_power.real,measured_power.imag,measured_power_A.real,measured_power_A.imag,measured_power_B.real,measured_power_B.imag,measured_power_C.real,measured_power_C.imag
2001-08-01 12:07:09 PDT,+3228586.86259,+2176607.48961,+1297936.28849,+828377.326392,+886263.547084,+651310.298373,+1044387.02701,+696919.864843
2001-08-01 12:07:10 PDT,+3228586.86258,+2176607.48958,+1297936.28847,+828377.326313,+886263.547087,+651310.298424,+1044387.02702,+696919.864843
2001-08-01 12:07:11 PDT,+3228586.86259,+2176607.48959,+1297936.28848,+828377.326341,+886263.547086,+651310.298405,+1044387.02702,+696919.864843
2001-08-01 12:07:12 PDT,+3228586.86259,+2176607.48959,+1297936.28848,+828377.326331,+886263.547086,+651310.298412,+1044387.02702,+696919.864843
2001-08-01 12:07:13 PDT,+3228586.86259,+2176607.48959,+1297936.28848,+828377.326334,+886263.547086,+651310.29841,+1044387.02702,+696919.864843
2001-08-01 12:07:14 PDT,+3228586.86259,+2176607.48959,+1297936.28848,+828377.326333,+886263.547086,+651310.29841,+1044387.02702,+696919.864843
2001-08-01 12:07:15 PDT,+3228586.86259,+2176607.48959,+1297936.28848,+828377.326334,+886263.547086,+651310.29841,+1044387.02702,+696919.864843
2001-08-01 12:07:16 PDT,+3228586.86259,+2176607.48959,+1297936.28848,+828377.326333,+886263.547086,+651310.29841,+1044387.02702,+696919.864843
2001-08-01 12:07:17 PDT,+3228586.86259,+2176607.48959,+1297936.28848,+828377.326334,+886263.547086,+651310.29841,+1044387.02702,+696919.864843
2001-08-01 12:07:18 PDT,+3228586.86259,+2176607.48959,+1297936.28848,+828377.326334,+886263.547086,+651310.29841,+1044387.02702,+696919.864843
2001-08-01 12:07:19 PDT,+3228586.86259,+2176607.48959,+1297936.28848,+828377.326334,+886263.547086,+651310.29841,+1044387.02702,+696919.864843
2001-08-01 12:07:20 PDT,+3228586.86259,+2176607.48959,+1297936.28848,+828377.326334,+886263.547086,+651310.29841,+1044387.02702,+696919.864843
2001-08-01 12:07:21 PDT,+3228586.86259,+2176607.48959,+1297936.28848,+828377.326334,+886263.547086,+651310.29841,+1044387.02702,+696919.864843
2001-08-01 12:07:22 PDT,+3228586.86259,+2176607.48959,+1297936.28848,+828377.326334,+886263.547086,+651310.29841,+1044387.02702,+696919.864843
2001-08-01 12:07:23 PDT,+3228586.86259,+2176607.48959,+1297936.28848,+828377.326334,+886263.547086,+651310.29841,+1044387.02702,+696919.864843
2001-08-01 12:07:24 PDT,+3228586.86259,+2176607.48959,+1297936.28848,+828377.326334,+886263.547086,+651310.29841,+1044387.02702,+696919.864843
2001-08-01 12:07:25 PDT,+3228586.86259,+2176607.48959,+1297936.28848,+828377.326334,+886263.547086,+651310.29841,+1044387.02702,+696919.864843
2001-08-01 12:07:26 PDT,+3228586.86259,+2176607.48959,+1297936.28848,+828377.326334,+886263.547086,+651310.29841,+1044387.02702,+696919.864843
2001-08-01 12:07:27 PDT,+3228586.86259,+2176607.48959,+1297936.28848,+828377.326334,+886263.547086,+651310.29841,+1044387.02702,+696919.864843
2001-08-01 12:07:28 PDT,+3228586.86259,+2176607.48959,+1297936.28848,+828377.326334,+886263.547086,+651310.29841,+1044387.02702,+696919.864843
2001-08-01 12:07:29 PDT,+3228586.86259,+2176607.48959,+1297936.28848,+828377.326334,+886263.547086,+651310.29841,+1044387.02702,+696919.864843
2001-08-01 12:07:30 PDT,+3228586.86259,+2176607.48959,+1297936.28848,+828377.326334,+886263.547086,+651310.29841,+1044387.02702,+696919.864843
2001-08-01 12:07:31 PDT,+3228586.86259,+2176607.48959,+1297936.28848,+828377.326334,+886263.547086,+651310.29841,+1044387.02702,+696919.864843
2001-08-01 12:07:32 PDT,+3228586.86259,+2176607.48959,+1297936.28848,+828377.326334,+886263.547086,+651310.29841,+1044387.02702,+696919.864843
2001-08-01 12:07:33 PDT,+3228586.86259,+2176607.48959,+1297936.28848,+828377.326334,+886263.547086,+651310.29841,+1044387.02702,+696919.864843
2001-08-01 12:07:34 PDT,+3228586.86259,+2176607.48959,+1297936.28848,+828377.326334,+886263.547086,+651310.29841,+1044387.02702,+696919.864843
2001-08-01 12:07:35 PDT,+3228586.86259,+2176607.48959,+1297936.28848,+828377.326334,+886263.547086,+651310.29841,+1044387.02702,+696919.864843
2001-08-01 12:07:36 PDT,+3228586.86259,+2176607.48959,+1297936.28848,+828377.326334,+886263.547086,+651310.29841,+1044387.02702,+696919.864843
2001-08-01 12:07:37 PDT,+3228586.86259,+2176607.48959,+1297936.28848,+828377.326334,+886263.547086,+651310.29841,+1044387.02702,+696919.864843
2001-08-01 12:07:38 PDT,+3228586.86259,+2176607.48959,+1297936.28848,+828377.326334,+886263.547086,+651310.29841,+1044387.02702,+696919.864843
2001-08-01 12:07:39 PDT,+3228586.86259,+2176607.48959,+1297936.28848,+828377.326334,+886263.547086,+651310.29841,+1044387.02702,+696919.864843
2001-08-01 12:07:40 PDT,+3228586.86259,+2176607.48959,+1297936.28848,+828377.326334,+886263.547086,+651310.29841,+1044387.02702,+696919.864843
2001-08-01 12:07:41 PDT,+3228586.86259,+2176607.48959,+1297936.28848,+828377.326334,+886263.547086,+651310.29841,+1044387.02702,+696919.864843
2001-08-01 12:07:42 PDT,+3228586.86259,+2176607.48959,+1297936.28848,+828377.326334,+886263.547086,+651310.29841,+1044387.02702,+696919.864843
2001-08-01 12:07:43 PDT,+3228586.86259,+2176607.48959,+1297936.28848,+828377.326334,+886263.547086,+651310.29841,+1044387.02702,+696919.864843
2001-08-01 12:07:44 PDT,+3228586.86259,+2176607.48959,+1297936.28848,+828377.326334,+886263.547086,+651310.29841,+1044387.02702,+696919.864843
2001-08-01 12:07:45 PDT,+3228586.86259,+2176607.48959,+1297936.28848,+828377.326334,+886263.547086,+651310.29841,+1044387.02702,+696919.864843
2001-08-01 12:07:46 PDT,+3228586.86259,+2176607.48959,+1297936.28848,+828377.326334,+886263.547086,+651310.29841,+1044387.02702,+696919.864843
2001-08-01 12:07:47 PDT,+3228586.86259,+2176607.48959,+1297936.28848,+828377.326334,+886263.547086,+651310.29841,+1044387.02702,+696919.864843
2001-08-01 12:07:48 PDT,+3228586.86259,+2176607.48959,+1297936.28848,+828377.326334,+886263.547086,+651310.29841,+1044387.02702,+696919.864843
2001-08-01 12:07:49 PDT,+3228586.86259,+2176607.48959,+1297936.28848,+828377.326334,+886263.547086,+651310.29841,+1044387.02702,+696919.864843
2001-08-01 12:07:50 PDT,+3228586.86259,+2176607.48959,+1297936.28848,+828377.326334,+886263.547086,+651310.29841,+1044387.02702,+696919.864843
2001-08-01 12:07:51 PDT,+3228586.86259,+2176607.48959,+1297936.28848,+828377.326334,+886263.547086,+651310.29841,+1044387.02702,+696919.864843
2001-08-01 12:07:52 PDT,+3228586.86259,+2176607.48959,+1297936.28848,+828377.326334,+886263.547086,+651310.29841,+1044387.02702,+696919.864843
2001-08-01 12:07:53 PDT,+3228586.86259,+2176607.48959,+1297936.28848,+828377.326334,+886263.547086,+651310.29841,+1044387.02702,+696919.864843
2001-08-01 12:07:54 PDT,+3228586.86259,+2176607.48959,+1297936.28848,+828377.326334,+886263.547086,+651310.29841,+1044387.02702,+696919.864843
2001-08-01 12:07:55 PDT,+3228586.86259,+2176607.48959,+1297936.28848,+828377.326334,+886263.547086,+651310.29841,+1044387.02702,+696919.864843
2001-08-01 12:07:56 PDT,+3228586.86259,+2176607.48959,+1297936.28848,+828377.326334,+886263.547086,+651310.29841,+1044387.02702,+696919.864843
2001-08-01 12:07:57 PDT,+3228586.86259,+2176607.48959,+1297936.28848,+828377.326334,+886263.547086,+651310.29841,+1044387.02702,+696919.864843
2001-08-01 12:07:58 PDT,+3228586.86259,+2176607.48959,+1297936.28848,+828377.326334,+886263.547086,+651310.29841,+1044387.02702,+696919.864843
2001-08-01 12:07:59 PDT,+3228586.86259,+2176607.48959,+1297936.28848,+828377.326334,+886263.547086,+651310.29841,+1044387.02702,+696919.864843
2001-08-01 12:08:00 PDT,+3379181.84776,+2177560.75852,+1348452.32796,+828621.788047,+936017.769117,+651708.319492,+1094711.75069,+697230.650978
2001-08-01 12:08:01 PDT,+3379181.89215,+2177561.04944,+1348452.48444,+828622.606102,+936017.75901,+651707.835479,+1094711.6487,+697230.607856
2001-08-01 12:08:02 PDT,+3379181.87636,+2177560.94664,+1348452.42783,+828622.312795,+936017.763177,+651708.011933,+1094711.68535,+697230.621908
2001-08-01 12:08:03 PDT,+3379181.88202,+2177560.98333,+1348452.4483,+828622.418019,+936017.761514,+651707.947837,+1094711.67221,+697230.617473
2001-08-01 12:08:04 PDT,+3379181.87999,+2177560.97018,+1348452.44091,+828622.380271,+936017.762165,+651707.971067,+1094711.67692,+697230.618838
2001-08-01 12:08:05 PDT,+3379181.88072,+2177560.9749,+1348452.44357,+828622.393808,+936017.761914,+651707.962661,+1094711.67523,+697230.618428
2001-08-01 12:08:06 PDT,+3379181.88046,+2177560.9732,+1348452.44261,+828622.388956,+936017.76201,+651707.965699,+1094711.67583,+697230.618548
2001-08-01 12:08:07 PDT,+3379181.88055,+2177560.97381,+1348452.44296,+828622.390695,+936017.761973,+651707.964602,+1094711.67562,+697230.618514
2001-08-01 12:08:08 PDT,+3379181.88052,+2177560.97359,+1348452.44283,+828622.390072,+936017.761987,+651707.964998,+1094711.6757,+697230.618523
2001-08-01 12:08:09 PDT,+3379181.88053,+2177560.97367,+1348452.44288,+828622.390295,+936017.761982,+651707.964855,+1094711.67567,+697230.618521
2001-08-01 12:08:10 PDT,+3379181.88052,+2177560.97364,+1348452.44286,+828622.390215,+936017.761984,+651707.964907,+1094711.67568,+697230.618521
2001-08-01 12:08:11 PDT,+3379181.88053,+2177560.97365,+1348452.44287,+828622.390243,+936017.761983,+651707.964888,+1094711.67568,+697230.618521
2001-08-01 12:08:12 PDT,+3379181.88053,+2177560.97365,+1348452.44287,+828622.390233,+936017.761983,+651707.964895,+1094711.67568,+697230.618521
2001-08-01 12:08:13 PDT,+3379181.88053,+2177560.97365,+1348452.44287,+828622.390237,+936017.761983,+651707.964893,+1094711.67568,+697230.618521
2001-08-01 12:08:14 PDT,+3379181.88053,+2177560.97365,+1348452.44287,+828622.390236,+936017.761983,+651707.964893,+1094711.67568,+697230.618521
2001-08-01 12:08:15 PDT,+3379181.88053,+2177560.97365,+1348452.44287,+828622.390236,+936017.761983,+651707.964893,+1094711.67568,+697230.618521
2001-08-01 12:08:16 PDT,+3379181.88053,+2177560.97365,+1348452.44287,+828622.390236,+936017.761983,+651707.964893,+1094711.67568,+697230.618521
2001-08-01 12:08:17 PDT,+3379181.88053,+2177560.97365,+1348452.44287,+828622.390236,+936017.761983,+651707.964893,+1094711.67568,+697230.618521
2001-08-01 12:08:18 PDT,+3379181.88053,+2177560.97365,+1348452.44287,+828622.390236,+936017.761983,+651707.964893,+1094711.67568,+697230.618521
2001-08-01 12:08:19 PDT,+3379181.88053,+2177560.97365,+1348452.44287,+828622.390236,+936017.761983,+651707.964893,+1094711.67568,+697230.618521
2001-08-01 12:08:20 PDT,+3379181.88053,+2177560.97365,+1348452.44287,+828622.390236,+936017.761983,+651707.964893,+1094711.67568,+697230.618521
2001-08-01 12:08:21 PDT,+3379181.88053,+2177560.97365,+1348452.44287,+828622.390236,+936017.761983,+651707.964893,+1094711.67568,+697230.618521
2001-08-01 12:08:22 PDT,+3379181.88053,+2177560.97365,+1348452.44287,+828622.390236,+936017.761983,+651707.964893,+1094711.67568,+697230.618521
2001-08-01 12:08:23 PDT,+3379181.88053,+2177560.97365,+1348452.44287,+828622.390236,+936017.761983,+651707.964893,+1094711.67568,+697230.618521
2001-08-01 12:08:24 PDT,+3379181.88053,+2177560.97365,+1348452.44287,+828622.390236,+936017.761983,+651707.964893,+1094711.67568,+697230.618521
2001-08-01 12:08:25 PDT,+3379181.88053,+2177560.97365,+1348452.44287,+828622.390236,+936017.761983,+651707.964893,+1094711.67568,+697230.618521
2001-08-01 12:08:26 PDT,+3379181.88053,+2177560.97365,+1348452.44287,+828622.390236,+936017.761983,+651707.964893,+1094711.67568,+697230.618521
2001-08-01 12:08:27 PDT,+3379181.88053,+2177560.97365,+1348452.44287,+828622.390236,+936017.761983,+651707.964893,+1094711.67568,+697230.618521
2001-08-01 12:08:28 PDT,+3379181.88053,+2177560.97365,+1348452.44287,+828622.390236,+936017.761983,+651707.964893,+1094711.67568,+697230.618521
2001-08-01 12:08:29 PDT,+3379181.88053,+2177560.97365,+1348452.44287,+828622.390236,+936017.761983,+651707.964893,+1094711.67568,+697230.618521
2001-08-01 12:08:30 PDT,+3379181.88053,+2177560.97365,+1348452.44287,+828622.390236,+936017.761983,+651707.964893,+1094711.67568,+697230.618521
2001-08-01 12:08:31 PDT,+3379181.88053,+2177560.97365,+1348452.44287,+828622.390236,+936017.761983,+651707.964893,+1094711.67568,+697230.618521
2001-08-01 12:08:32 PDT,+3379181.88053,+2177560.97365,+1348452.44287,+828622.390236,+936017.761983,+651707.964893,+1094711.67568,+697230.618521
2001-08-01 12:08:33 PDT,+3379181.88053,+2177560.97365,+1348452.44287,+828622.390236,+936017.761983,+651707.964893,+1094711.67568,+697230.618521
2001-08-01 12:08:34 PDT,+3379181.88053,+2177560.97365,+1348452.44287,+828622.390236,+936017.761983,+651707.964893,+1094711.67568,+697230.618521
2001-08-01 12:08:35 PDT,+3379181.88053,+2177560.97365,+1348452.44287,+828622.390236,+936017.761983,+651707.964893,+1094711.67568,+697230.618521
2001-08-01 12:08:36 PDT,+3379181.88053,+2177560.97365,+1348452.44287,+828622.390236,+936017.761983,+651707.964893,+1094711.67568,+697230.618521
2001-08-01 12:08:37 PDT,+3379181.88053,+2177560.97365,+1348452.44287,+828622.390236,+936017.761983,+651707.964893,+1094711.67568,+697230.618521
2001-08-01 12:08:38 PDT,+3379181.88053,+2177560.97365,+1348452.44287,+828622.390236,+936017.761983,+651707.964893,+1094711.67568,+697230.618521
2001-08-01 12:08:39 PDT,+3379181.88053,+2177560.97365,+1348452.44287,+828622.390236,+936017.761983,+651707.964893,+1094711.67568,+697230.618521
2001-08-01 12:08:40 PDT,+3379181.88053,+2177560.97365,+1348452.44287,+828622.390236,+936017.761983,+651707.964893,+1094711.67568,+697230.618521
2001-08-01 12:08:41 PDT,+3379181.88053,+2177560.97365,+1348452.44287,+828622.390236,+936017.761983,+651707.964893,+1094711.67568,+697230.618521
2001-08-01 12:08:42 PDT,+3379181.88053,+2177560.97365,+1348452.44287,+828622.390236,+936017.761983,+651707.964893,+1094711.67568,+697230.618521
2001-08-01 12:08:43 PDT,+3379181.88053,+2177560.97365,+1348452.44287,+828622.390236,+936017.761983,+651707.964893,+1094711.67568,+697230.618521
2001-08-01 12:08:44 PDT,+3379181.88053,+2177560.97365,+1348452.44287,+828622.390236,+936017.761983,+651707.964893,+1094711.67568,+697230.618521
2001-08-01 12:08:45 PDT,+3379181.88053,+2177560.97365,+1348452.44287,+828622.390236,+936017.761983,+651707.964893,+1094711.67568,+697230.618521
2001-08-01 12:08:46 PDT,+3379181.88053,+2177560.97365,+1348452.44287,+828622.390236,+936017.761983,+651707.964893,+1094711.67568,+697230.618521
2001-08-01 12:08:47 PDT,+3379181.88053,+2177560.97365,+1348452.44287,+828622.390236,+936017.761983,+651707.964893,+1094711.67568,+697230.618521
2001-08-01 12:08:48 PDT,+3379181.88053,+2177560.97365,+1348452.44287,+828622.390236,+936017.761983,+651707.964893,+1094711.67568,+697230.618521
2001-08-01 12:08:49 PDT,+3379181.88053,+2177560.97365,+1348452.44287,+828622.390236,+936017.761983,+651707.964893,+1094711.67568,+697230.618521
2001-08-01 12:08:50 PDT,+3379181.88053,+2177560.97365,+1348452.44287,+828622.390236,+936017.761983,+651707.964893,+1094711.67568,+697230.618521
2001-08-01 12:08:51 PDT,+3379181.88053,+2177560.97365,+1348452.44287,+828622.390236,+936017.761983,+651707.964893,+1094711.67568,+697230.618521
2001-08-01 12:08:52 PDT,+3379181.88053,+2177560.97365,+1348452.44287,+828622.390236,+936017.761983,+651707.964893,+1094711.67568,+697230.618521
2001-08-01 12:08:53 PDT,+3379181.88053,+2177560.97365,+1348452.44287,+828622.390236,+936017.761983,+651707.964893,+1094711.67568,+697230.618521
2001-08-01 12:08:54 PDT,+3379181.88053,+2177560.97365,+1348452.44287,+828622.390236,+936017.761983,+651707.964893,+1094711.67568,+697230.618521
2001-08-01 12:08:55 PDT,+3379181.88053,+2177560.97365,+1348452.44287,+828622.390236,+936017.761983,+651707.964893,+1094711.67568,+697230.618521
2001-08-01 12:08:56 PDT,+3379181.88053,+2177560.97365,+1348452.44287,+828622.390236,+936017.761983,+651707.964893,+1094711.67568,+697230.618521
2001-08-01 12:08:57 PDT,+3379181.88053,+2177560.97365,+1348452.44287,+828622.390236,+936017.761983,+651707.964893,+1094711.67568,+697230.618521
2001-08-01 12:08:58 PDT,+3379181.88053,+2177560.97365,+1348452.44287,+828622.390236,+936017.761983,+651707.964893,+1094711.67568,+697230.618521
2001-08-01 12:08:59 PDT,+3379181.88053,+2177560.97365,+1348452.44287,+828622.390236,+936017.761983,+651707.964893,+1094711.67568,+697230.618521
2001-08-01 12:09:00 PDT,+3530038.65862,+2179040.46775,+1399072.44991,+829047.853486,+985843.949738,+652270.139561,+1145122.25897,+697722.474702
2001-08-01 12:09:01 PDT,+3530038.69926,+2179040.75613,+1399072.5909,+829048.666231,+985843.948096,+652269.658803,+1145122.16027,+697722.431094
2001-08-01 12:09:02 PDT,+3530038.68474,+2179040.65388,+1399072.53975,+829048.374223,+985843.94917,+652269.834382,+1145122.19582,+697722.445271
2001-08-01 12:09:03 PDT,+3530038.68996,+2179040.69047,+1399072.55829,+829048.479188,+985843.948632,+652269.770482,+1145122.18304,+697722.440799
2001-08-01 12:09:04 PDT,+3530038.68808,+2179040.67732,+1399072.55158,+829048.441461,+985843.948874,+652269.793686,+1145122.18763,+697722.442175
2001-08-01 12:09:05 PDT,+3530038.68876,+2179040.68205,+1399072.554,+829048.455017,+985843.948771,+652269.785273,+1145122.18598,+697722.441762
2001-08-01 12:09:06 PDT,+3530038.68851,+2179040.68035,+1399072.55313,+829048.450148,+985843.948814,+652269.788319,+1145122.18657,+697722.441883
2001-08-01 12:09:07 PDT,+3530038.6886,+2179040.68096,+1399072.55344,+829048.451896,+985843.948796,+652269.787218,+1145122.18636,+697722.441849
2001-08-01 12:09:08 PDT,+3530038.68857,+2179040.68074,+1399072.55333,+829048.451269,+985843.948803,+652269.787616,+1145122.18644,+697722.441858
2001-08-01 12:09:09 PDT,+3530038.68858,+2179040.68082,+1399072.55337,+829048.451494,+985843.9488,+652269.787472,+1145122.18641,+697722.441856
2001-08-01 12:09:10 PDT,+3530038.68858,+2179040.68079,+1399072.55336,+829048.451413,+985843.948801,+652269.787524,+1145122.18642,+697722.441856
2001-08-01 12:09:11 PDT,+3530038.68858,+2179040.6808,+1399072.55336,+829048.451442,+985843.948801,+652269.787505,+1145122.18642,+697722.441856
2001-08-01 12:09:12 PDT,+3530038.68858,+2179040.6808,+1399072.55336,+829048.451432,+985843.948801,+652269.787512,+1145122.18642,+697722.441856
2001-08-01 12:09:13 PDT,+3530038.68858,+2179040.6808,+1399072.55336,+829048.451435,+985843.948801,+652269.78751,+1145122.18642,+697722.441856
2001-08-01 12:09:14 PDT,+3530038.68858,+2179040.6808,+1399072.55336,+829048.451434,+985843.948801,+652269.78751,+1145122.18642,+697722.441856
2001-08-01 12:09:15 PDT,+3530038.68858,+2179040.6808,+1399072.55336,+829048.451434,+985843.948801,+652269.78751,+1145122.18642,+697722.441856
2001-08-01 12:09:16 PDT,+3530038.68858,+2179040.6808,+1399072.55336,+829048.451434,+985843.948801,+652269.78751,+1145122.18642,+697722.441856
2001-08-01 12:09:17 PDT,+3530038.68858,+2179040.6808,+1399072.55336,+829048.451434,+985843.948801,+652269.78751,+1145122.18642,+697722.441856
2001-08-01 12:09:18 PDT,+3530038.68858,+2179040.6808,+1399072.55336,+829048.451434,+985843.948801,+652269.78751,+1145122.18642,+697722.441856
2001-08-01 12:09:19 PDT,+3530038.68858,+2179040.6808,+1399072.55336,+829048.451434,+985843.948801,+652269.78751,+1145122.18642,+697722.441856
2001-08-01 12:09:20 PDT,+3530038.68858,+2179040.6808,+1399072.55336,+829048.451434,+985843.948801,+652269.78751,+1145122.18642,+697722.441856
2001-08-01 12:09:21 PDT,+3530038.68858,+2179040.6808,+1399072.55336,+829048.451434,+985843.948801,+652269.78751,+1145122.18642,+697722.441856
2001-08-01 12:09:22 PDT,+3530038.68858,+2179040.6808,+1399072.55336,+829048.451434,+985843.948801,+652269.78751,+1145122.18642,+697722.441856
2001-08-01 12:09:23 PDT,+3530038.68858,+2179040.6808,+1399072.55336,+829048.451434,+985843.948801,+652269.78751,+1145122.18642,+697722.441856
2001-08-01 12:09:24 PDT,+3530038.68858,+2179040.6808,+1399072.55336,+829048.451434,+985843.948801,+652269.78751,+1145122.18642,+697722.441856
2001-08-01 12:09:25 PDT,+3530038.68858,+2179040.6808,+1399072.55336,+829048.451434,+985843.948801,+652269.78751,+1145122.18642,+697722.441856
2001-08-01 12:09:26 PDT,+3530038.68858,+2179040.6808,+1399072.55336,+829048.451434,+985843.948801,+652269.78751,+1145122.18642,+697722.441856
2001-08-01 12:09:27 PDT,+3530038.68858,+2179040.6808,+1399072.55336,+829048.451434,+985843.948801,+652269.78751,+1145122.18642,+697722.441856
2001-08-01 12:09:28 PDT,+3530038.68858,+2179040.6808,+1399072.55336,+829048.451434,+985843.948801,+652269.78751,+1145122.18642,+697722.441856
2001-08-01 12:09:29 PDT,+3530038.68858,+2179040.6808,+1399072.55336,+829048.451434,+985843.948801,+652269.78751,+1145122.18642,+697722.441856
2001-08-01 12:09:30 PDT,+3530038.68858,+2179040.6808,+1399072.55336,+829048.451434,+985843.948801,+652269.78751,+1145122.18642,+697722.441856
2001-08-01 12:09:31 PDT,+3530038.68858,+2179040.6808,+1399072.55336,+829048.451434,+985843.948801,+652269.78751,+1145122.18642,+697722.441856
2001-08-01 12:09:32 PDT,+3530038.68858,+2179040.6808,+1399072.55336,+829048.451434,+985843.948801,+652269.78751,+1145122.18642,+697722.441856
2001-08-01 12:09:33 PDT,+3530038.68858,+2179040.6808,+1399072.55336,+829048.451434,+985843.948801,+652269.78751,+1145122.18642,+697722.441856
2001-08-01 12:09:34 PDT,+3530038.68858,+2179040.6808,+1399072.55336,+829048.451434,+985843.948801,+652269.78751,+1145122.18642,+697722.441856
2001-08-01 12:09:35 PDT,+3530038.68858,+2179040.6808,+1399072.55336,+829048.451434,+985843.948801,+652269.78751,+1145122.18642,+697722.441856
2001-08-01 12:09:36 PDT,+3530038.68858,+2179040.6808,+1399072.55336,+829048.451434,+985843.948801,+652269.78751,+1145122.18642,+697722.441856
2001-08-01 12:09:37 PDT,+3530038.68858,+2179040.6808,+1399072.55336,+829048.451434,+985843.948801,+652269.78751,+1145122.18642,+697722.441856
2001-08-01 12:09:38 PDT,+3530038.68858,+2179040.6808,+1399072.55336,+829048.451434,+985843.948801,+652269.78751,+1145122.18642,+697722.441856
2001-08-01 12:09:39 PDT,+3530038.68858,+2179040.6808,+1399072.55336,+829048.451434,+985843.948801,+652269.78751,+1145122.18642,+697722.441856
2001-08-01 12:09:40 PDT,+3530038.68858,+2179040.6808,+1399072.55336,+829048.451434,+985843.948801,+652269.78751,+1145122.18642,+697722.441856
2001-08-01 12:09:41 PDT,+3530038.68858,+2179040.6808,+1399072.55336,+829048.451434,+985843.948801,+652269.78751,+1145122.18642,+697722.441856
2001-08-01 12:09:42 PDT,+3530038.68858,+2179040.6808,+1399072.55336,+829048.451434,+985843.948801,+652269.78751,+1145122.18642,+697722.441856
2001-08-01 12:09:43 PDT,+3530038.68858,+2179040.6808,+1399072.55336,+829048.451434,+985843.948801,+652269.78751,+1145122.18642,+697722.441856
2001-08-01 12:09:44 PDT,+3530038.68858,+2179040.6808,+1399072.55336,+829048.451434,+985843.948801,+652269.78751,+1145122.18642,+697722.441856
2001-08-01 12:09:45 PDT,+3530038.68858,+2179040.6808,+1399072.55336,+829048.451434,+985843.948801,+652269.78751,+1145122.18642,+697722.441856
2001-08-01 12:09:46 PDT,+3530038.68858,+2179040.6808,+1399072.55336,+829048.451434,+985843.948801,+652269.78751,+1145122.18642,+697722.441856
2001-08-01 12:09:47 PDT,+3530038.68858,+2179040.6808,+1399072.55336,+829048.451434,+985843.948801,+652269.78751,+1145122.18642,+697722.441856
2001-08-01 12:09:48 PDT,+3530038.68858,+2179040.6808,+1399072.55336,+829048.451434,+985843.948801,+652269.78751,+1145122.18642,+697722.441856
2001-08-01 12:09:49 PDT,+3530038.68858,+2179040.6808,+1399072.55336,+829048.451434,+985843.948801,+652269.78751,+1145122.18642,+697722.441856
2001-08-01 12:09:50 PDT,+3530038.68858,+2179040.6808,+1399072.55336,+829048.451434,+985843.948801,+652269.78751,+1145122.18642,+697722.441856
2001-08-01 12:09:51 PDT,+3530038.68858,+2179040.6808,+1399072.55336,+829048.451434,+985843.948801,+652269.78751,+1145122.18642,+697722.441856
2001-08-01 12:09:52 PDT,+3530038.68858,+2179040.6808,+1399072.55336,+829048.451434,+985843.948801,+652269.78751,+1145122.18642,+697722.441856
2001-08-01 12:09:53 PDT,+3530038.68858,+2179040.6808,+1399072.55336,+829048.451434,+985843.948801,+652269.78751,+1145122.18642,+697722.441856
2001-08-01 12:09:54 PDT,+3530038.68858,+2179040.6808,+1399072.55336,+829048.451434,+985843.948801,+652269.78751,+1145122.18642,+697722.441856
2001-08-01 12:09:55 PDT,+3530038.68858,+2179040.6808,+1399072.55336,+829048.451434,+985843.948801,+652269.78751,+1145122.18642,+697722.441856
2001-08-01 12:09:56 PDT,+3530038.68858,+2179040.6808,+1399072.55336,+829048.451434,+985843.948801,+652269.78751,+1145122.18642,+697722.441856
2001-08-01 12:09:57 PDT,+3530038.68858,+2179040.6808,+1399072.55336,+829048.451434,+985843.948801,+652269.78751,+1145122.18642,+697722.441856
2001-08-01 12:09:58 PDT,+3530038.68858,+2179040.6808,+1399072.55336,+829048.451434,+985843.948801,+652269.78751,+1145122.18642,+697722.441856
2001-08-01 12:09:59 PDT,+3530038.68858,+2179040.6808,+1399072.55336,+829048.451434,+985843.948801,+652269.78751,+1145122.18642,+697722.441856
